uniq_id,sku,name_title,description,list_price,sale_price,category,category_tree,average_product_rating,product_url,product_image_urls,brand,total_number_reviews,Reviews
8e70ba15e62f116e487df36a711f1110,pp5004400257,PTM Images® Gray Birds Canvas Wall Art,"The colorful bird and bright flowers on this canvas wall art contrast beautifully with its gray background, giving you a delightfully intriguing addition to any room.   fade-resistant canvas over a wood frame printed with top-quality inks mounting hardware included Canvas/wood. Measures 18x24""H. Imported.",,45.25,furniture & decor,jcpenney|shops|jcpenney black friday sale|furniture & decor,3 out of 5,http://www.jcpenney.com/ptm-images-gray-birds-canvas-wall-art/prod.jump?ppId=pp5004400257,"http://s7d2.scene7.com/is/image/JCPenney/DP0813201417143915M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2| http://s7d2.scene7.com/is/image/JCPenney/DP0813201417143815M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",PTM,2,"{""review""=>[{""review_1""=>""I was concerned when I first opened the picture but after hanging it on the wall I like it better.""}, {""review_2""=>""I returned the bird picture because it didn't work in the space I had for it. I knew when I ordered it that it wasn't framed but I thought it could work. I didn't think the value ws there either. Returning the picture to the store was easy""}]}"
f03f4b7fe36013c3915cc9beb747ac77,,Lorena Dining Collection,,,507.75-1726.36,furniture & decor,jcpenney|shops|jcpenney black friday sale|furniture & decor,,http://www.jcpenney.com/lorena-dining-collection/prod.jump?ppId=ens6005420007,"http://s7d2.scene7.com/is/image/JCPenney/DP0331201500203275M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2| http://s7d2.scene7.com/is/image/JCPenney/DP0331201500203270M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2| http://s7d2.scene7.com/is/image/JCPenney/DP0331201500203263M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2| http://s7d2.scene7.com/is/image/JCPenney/DP0331201500203255M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",Asstd National Brand,,
fb809e2e3175fe14660850a23381f157,17b2e11,Kubo Chair,"Crafted for comfort and coziness, this elegant roll-arm chair converts to a stylish sleeping solution in mere seconds.   solid wood frame glued-and-pinned joinery steel innerspring coil system cushions filled with upholstery foam plastic feet includes an accent pillow Upholstery is polyester. Spot clean with a clean, damp cloth or have professionally cleaned. Measures 37Wx35Wx35""H with a 16"" seat height. Imported.",1195.40,717.24,kubo collection,jcpenney|for the home|furniture|living room sets|kubo collection,1 out of 5,http://www.jcpenney.com/kubo-armchair/prod.jump?ppId=17b2e11,"http://s7d2.scene7.com/is/image/JCPenney/DP0919201417160015M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",Asstd National Brand,1,"{""review""=>{""review_1""=>""Vary hard to sit on.A doc.office has better siting.Not worth the money.Sorry for the bad News.""}}"
43aa8a676fef64c914f46aaf34b8a0e2,,Armitron® Now® Womens Crystal-Accent White Leather Strap Watch,"Genuine leather and sparkling CRYSTALLIZED - Swarovski Elements set this watch apart as a high-quality luxury, perfect for women looking for the finer things in life.   Brand: Armitron Dial Color: White Strap: White leather Accents: 10 CRYSTALLIZED - Swarovski Elements Clasp: Buckle Movement: Quartz Case Width: 22½mm Case Thickness: 9mm Bracelet Dimensions: 8¾” long, 23½mm wide Model No.: 75/5089WTGPWT Special Features: white dial, white leather strap, 10 CRYSTALLIZED - Swarovski Elements markers, sweeping second hand Jewelry photos are enlarged to show detail.",69.63,55.71,clearance,jcpenney|jewelry & watches|fine jewelry|clearance,4 out of 5,http://www.jcpenney.com/armitron-now-swarovski-womens-white-leather-strap-watch/prod.jump?ppId=pp5003780392,"http://s7d2.scene7.com/is/image/JCPenney/DP0213201417022274M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",Armitron,1,"{""review""=>{""review_1""=>""This watch is adorable and will be fun to wear for summer. It's very nice for the price paid!""}}"
40317d837b9e29d005958f8042c0ec77,,,,,,,,,http://www.jcpenney.com/liz-claiborne-short-sleeve-print-v-neck-t-shirt/prod.jump?ppId=pp5005340161,,,,
306c161bdc77f65dea28be9f501569cb,,Genuine Citrine and Diamond-Accent Sterling Silver Double-Heart Pendant Necklace,"All paths lead to love, as depicted in this pendant necklace with curved lines of diamond accents concluding with heart-shaped, genuine citrine.Metal: Rhodium-plated sterling silverStones: 5mm and 6mm heart-shaped genuine citrineOther Stones: Diamond accentsSetting: ProngClosure: Spring-ringDimensions: 18"" long box chainPendant Size: 8x16mm longGemstones may be treated and may require special care.Some diamonds may consist of fewer than 17 facets.Jewelry photos are enlarged to show detail. ",169.22,93.08,jewelry & watches,jcpenney|women|jewelry & watches,,http://www.jcpenney.com/genuine-citrine-and-diamond-accent-sterling-silver-double-heart-pendant-necklace/prod.jump?ppId=pp5005901029,"http://s7d2.scene7.com/is/image/JCPenney/DP0722201517021581M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",FINE JEWELRY,,
44b010262ac4ab98f5c0f3d50d3994ed,pp5005670131,Ninjago Long-Sleeve Raglan Tee - Boys 8-20,This long-sleeve Ninjago tee blazes down the style path with sporty raglan sleeves and colorful graphic. crewneck long sleeves cotton/polyester washable imported,27.85,13.92,graphic tees,jcpenney|kids|shop all boys|boys 8-20 |graphic tees,5 out of 5,http://www.jcpenney.com/ninjago-long-sleeve-raglan-tee-boys-8-20/prod.jump?ppId=pp5005670131,"http://s7d2.scene7.com/is/image/JCPenney/DP0615201517012375M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",Novelty T-Shirts,1,"{""review""=>{""review_1""=>""My son loves anything Ninjago so this was a total hit! Very nice quality didn't shrink and colors have stayed bright! Very happy with it.""}}"
2565bf02ec05a59cd1fd78955dda108d,pp5003160034,Biddeford® Heated Mattress Pad,"Turn down the thermostat and turn up this comfortable heated mattress pad to rest easy while saving both money and energy.   polyester top and back fits mattresses up to 19"" deep digital, lighted controls 10-hour automatic shutoff Twin, Twin XL and Full sizes include one controller. Queen, King and Cal. King sizes include two controllers. Polyester. Washable. Imported. Twin: 39x75"" Twin XL: 39x80"" Full: 54x75"" Queen: 60x80"" King: 76x80"" Cal. King: 72x84""",,104.44,closeouts,jcpenney|bed & bath|closeouts,4.3 out of 5,http://www.jcpenney.com/biddeford-heated-mattress-pad/prod.jump?ppId=pp5003160034,"http://s7d2.scene7.com/is/image/JCPenney/DP0827201317114761M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",Biddeford,56,"{""review""=>[{""review_1""=>""I have owned heated mattress pads in the past. I expected this one to be similar to the others. However, I was not very impressed with the quality of the product. The sides that go around the mattress are so long that you have to tuck them under the mattress which makes it difficult to get a sheet on. I understand that they try to accomodate all mattresses, but I don't know of any mattress that is that deep, it's ridiculous. It also has a plastic piece that connects to the plug that is on the top of the mattress pad on each side of the king size dual pad, so it is hard to avoid scratching your foot on it. I have never had a pad where that was on the top, it was always underneath the pad so it was smooth on the top. It has the same heating functions as all others and is uniform in warmth but the poor quality really takes away from my overall view of this product.""}, {""review_2""=>""I have purchased several of these warmers over the years but know something's been changed. This company HAD the hottest warmers but this one barely gets warm and the auto-off feature was not on the others I want to stay warm all night not wake up cold they need to take that feature off. It seems now the quality of products are not there but the price keeps going up. Though the price of this one is excellent it's not worth the money. My house is old and cold so I need this. If you've purchased these in the past let me tell you the quality is GONE, GONE, GONE.""}, {""review_3""=>""I have owned this item for three years now, and had to replace the whole thing after the first year as one of the controls went bad and kept \""E\"" error on the control panel (king size 2 control unit). The second unit worked for a time, but now the same side that went bad before is now not heating at all, so this mattress pad is now going in the garbage can as landfill. I wish you could purchase a simple item like this and have it work as it should, Give me a good old vintage heated blanket with out electronic controls, they work the best.""}, {""review_4""=>""Love this heated mattress pad! Ordered the queen size - it had dual controls which is a have to in my house! Love the zonal heating as my feet are always cold. The heated mattress pad actually relaxes my body and I'm not near as stiff in the mornings as I used to be. Also suffer from nightly repeated leg cramps and this pad has actually helped relax those a great deal, woohoo! Had a coupon and caught a sale - loved mine so much I ordered one for my daughter and her family and they love theirs too!""}, {""review_5""=>""My husband has poor blood circulation and freezes all of the time. This heated mattress pad is a game changer for him. Used with an electric blanket, this really helps him out. Only drawback is the additional heating wires at the feet: at first it feels really good, but then gets too hot. If there were a way to control that section independently, I would give the product an excellent overall rating. Otherwise, it performs just as expected/needed.""}, {""review_6""=>""The only flaws to this product is that the Full Sized model has only one temperature control with two people in the bed who have different preferences. Also the raised plug is then on the bottom right corner of the bed and so during the night I scrape my foot over the connection. It would be nice if it was just over the edge of the mattress vs. on top. Love the warmth however and it heats up quickly.""}, {""review_7""=>""I have this on all my beds. We enjoy the features that this mattress pad has. It has dual controls that plug in at the head of the bed. The plug in is smooth, flat and under the pillow area. It has a Nylon type skirt that is loose. Once you put your sheets on it is no longer a problem. It has reinforced openings in the mattress skirt for the plugs to slip in. It is a little tight but this helps to keep the plugs from slipping out when you install it. The dual controls have a digital display and an easy on & off button. You can feel the size difference between the up / down and on/ off. If you want to turn it on in the middle of the night you don't have to turn on a light, just reach over and feel for the right button. We have had these pads for more than 5 years and the warranty is wonderful. We have only had to have 1 replaced due to a malfunction in a controller. They sent us a new mattress pad and controllers. This too was a blessing. Now we have an extra pad to put down when we are doing laundry. This pad washes and dries wonderfully. It is not too thick and does not become \""lumpy\"" like my quilted mattress pads. It is thin enough to leave on the bed all year round under our mattress protecting pad. I never have to worry about it burning me like a regular heating pad.It does not have a pre heat, but you can easily turn it on before you go to bed an it is ready when you are. It has a 1 to 9 temp. selector. I leave mine at 4. My husband likes 7 and it turns itself off in 10 hours. We don't have to fight for the covers because we are both just warm enough. Our cat has even learned to turn it on when she wants to snuggle in on cold winter days.""}, {""review_8""=>""I had originally purchased another brand. One I had problems with around 10 years ago...thinking they improved since that time and was disappointed to find out they hadn't. So I called JCP and found what I replaced the old ones with and placed my order! These work great and there is no interruption during the night to reset the controls.""}]}"
0596e95929a1e04a1c0d8e6cd4a260b5,pp5005900552,SEPHORA COLLECTION Lip Liner To Go,"What it is: A mini lip liner available in shades to match SEPHORA COLLECTION's lipstick colors. What it does: These lip liners can be used for perfect lip contouring at any time. They can also be used over the entire lip for a trendy, semi-matte finish. Each is made with a highly pigmented formula and is designed to be matched with a SEPHORA COLLECTION lipstick. Suggested Usage: -Outline lips with Lip liner to go. -Closely following the contour, apply a corresponding shade of lipstick -Lip liner to go can also be applied alone over the entire lip for a semi-matte finish. Size:0.025 ozIngredients:Ethylhexyl Palmitate, Synthetic Wax, Zeolite, Mica, Stearyl Dimethicone, Bis-Diglyceryl Polyacyladipate-2, Hydrogenated Polydicyclopentadiene, CI 15850 (Red 6), Polyethylene, CI 15850 (Red 7 Lake), Diisostearyl Malate, CI 73360 (Red 30), CI 19140 (Yellow 5 Lake), Pentaerythrityl Tetra-Di-T-Butyl HydroxyhydroCInnamate, CI 77499 (Iron Oxides), Simmondsia Chinensis (Jojoba) Seed Oil, Butyrospermum Parkii (Shea Butter).",,7.25,lip,jcpenney|sephora|lip,4.2 out of 5,http://www.jcpenney.com/sephora-collection-lip-liner-to-go/prod.jump?ppId=pp5005900552,"http://s7d2.scene7.com/is/image/JCPenney/DP1203201520400848C.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",SEPHORA COLLECTION,187,"{""review""=>[{""review_1""=>""Summary: QUALITY GONE, LIP LINER DOES NOT SHARPENI have used the Sephora Collection lip liner for years - because I cannot seem to find the perfect shade by anyone else. After a long absence in stores and online, they re-released the lip liners. I was so excited to finally stock up. Though the colors and names changed slightly, I was still able to find one that goes well with my everyday lipstick. After a couple weeks of use, it was time to sharpen the liner. I don't know why Sephora changes the design from a nice smooth casing to those off-brand pencils you used in elementary school, but now when I sharpen it, it keeps breaking off and making a mess of the pencil :(""}, {""review_2""=>""i bought this at the store and last me longer i sometimes use it as my lipstick and it last a lot longer. cheap too""}, {""review_3""=>""This formula is amazing... one of my favorite lip liners from this collection is light brown""}, {""review_4""=>""This isn't the worst liner I ever tried, but it's nothing to write home about. The color is....odd, and it feathers after a couple of hours. It's also *very* small.""}, {""review_5""=>""Got this little gem on sale while checking out, love the color! It's a fantastic red for those who have both pink and yellow undertones to their skin as I do""}, {""review_6""=>""Love these they go on creamy and stay for hours. They also make your lipsticks last longer.""}, {""review_7""=>""I'm not a big lip pencil wearer however I did like this pencil. The application is smooth and the color wears well. I would purchase again.""}, {""review_8""=>""Amazing colour and lasts all day whether it is used as a liner, by itself or mixed with lipstick. I would recommend and would definitely repurchase.""}]}"
4c54f041a7c023d772188ea0bff712cd,pp5003950111,Mario Batali™ by Dansk 4-qt. Cast Iron Round Dutch Oven,"You'll love the versatility of this 4-quart Dutch oven. It's ideal for long, slow cooking or making large batches of soup, stew or spaghetti sauce.   cast iron provides even distribution of heat without hot spots and excellent heat retention lid ensures continuous natural basting enamel coating requires no seasoning and is easy to clean safe for gas, electric, ceramic and induction cooktops oven safe to 500ºF Cast iron. Hand wash. Imported.  ",,139.26,dutch ovens,jcpenney|for the home|kitchen & dining|cookware|dutch ovens,,http://www.jcpenney.com/mario-batali-by-dansk-4-qt-cast-iron-round-dutch-oven/prod.jump?ppId=pp5003950111,"http://s7d2.scene7.com/is/image/JCPenney/DP0403201417161873M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",MARIO BATALI,,
13e6820d2360173eac9b0581ecdee9a1,1d457bd,½ CT. Princess Certified Diamond Solitaire Ring,"Make her feel like royalty with a ½ ct. diamond solitaire ring that features a dazzling, princess-cut diamond.   Metal: 14K white gold Stones: ½ ct. princess diamond Color: I Clarity: I2 Setting: Prong Gallery Height: 6mm Diamond solitaire weights may vary between .01 and .05 carat. Jewelry photos are enlarged to show detail. ",2176.07,1196.84,clearance,jcpenney|jewelry & watches|fine jewelry|clearance,4.8 out of 5,http://www.jcpenney.com/-ct-princess-certified-diamond-solitaire-ring/prod.jump?ppId=1d457bd,"http://s7d2.scene7.com/is/image/JCPenney/0900631B81D838B7M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2| http://s7d2.scene7.com/is/image/JCPenney/0900631B81D838B6M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2| http://s7d2.scene7.com/is/image/JCPenney/DP0402201417050555M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2| http://s7d2.scene7.com/is/image/JCPenney/DP0602201417041537M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",MODERN BRIDE,4,"{""review""=>[{""review_1""=>""My fiance got this ring for me and I couldnt have asked for a better ring it is absolutely perfect in every way the diamond is so exquisit and it sparkles in any light! The band is the perfect size, not too overwhelming but not to small that you have to hunt for it on your finger the prong setting is wonderful because it doesnt overpower the diamond but keeps it secure in the setting overall it is the perfect solitare!""}, {""review_2""=>""I love this ring. I picked it out for my engagement ring. The diamond is a perfect size for me. I didn't want something too big or too small. This is a simple solitaire but it is beautiful. This diamond sparkles in every light. Even with a loupe I cannot see any scratches or imperfections. I did buy the care plan on it just in case. I am very happy with the purchase.""}, {""review_3""=>""delivered quickly in good condition, stylish and beautiful and sizing was perfect.""}, {""review_4""=>""My boyfriend surprised me with this ring as a promise ring and I love it. The size is perfect and fits well. I'm so happy with it and the ring is more beautiful in person.""}]}"
7efc9da483e1d094b93ccdf9e9998241,,Teeny Tiny® 14K Yellow Gold Petite Butterfly Pendant Necklace,"In shiny 14K yellow gold, this darling butterfly pendant spreads it wings gracefully for a look that is glamorous and delicate. Perfect for everyday wear, and a must-have for those who love to layer.   Metal: 14K yellow gold Closure: Spring-ring Length: 17"" cable chain Pendant Size: 10.15x7.65mm Jewelry photos are enlarged to show detail.  ",386.82,116.05,animals & critters,jcpenney|jewelry & watches|fine jewelry|all fine jewelry|animals & critters,2 out of 5,http://www.jcpenney.com/teeny-tiny-14k-yellow-gold-petite-butterfly-pendant/prod.jump?ppId=pp5004040399,"http://s7d2.scene7.com/is/image/JCPenney/DP0527201417070970M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",FINE JEWELRY,1,"{""review""=>{""review_1""=>""First it is not 18 inches as shown in the picture, it is more like a choker and I'm not a big woman, also the chain in so dainty I would be afraid to wear it. Would be nice for a little girl.I'm returning it.""}}"
40f6857b6106535038e69413c2129cc5,pp5005330259,Lily of France® 2-pk. Dynamic Duo Bralettes,"For gentle support that will carry you through the day, you’ll love our comfortable bralette, boasting a seamless, and stretchy wireless design. package of two adjustable straps allow more flexibility contains removable pads that add shape and enhance your figure nylon/spandex washable imported ",,46.42,women's clothing,jcpenney|shops|women's clothing,,http://www.jcpenney.com/lily-of-france-2-pk-dynamic-duo-bralettes/prod.jump?ppId=pp5005330259,"http://s7d2.scene7.com/is/image/JCPenney/DP0414201517023355M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",Lily Of France,,
1a3e562670a239d87be11c0565ed65c8,,Old Dutch International® Rectangular Stainless Steel Food Pan,The Old Dutch rectangular stainless steel food pan holds a lot of food and looks great doing it and is designed for use with the Old Dutch 893 rectangular décor copper chafing dish.   generous 8-quart capacity makes it ideal for large gatherings oven-safe to 350ºF elegant braided trim on edge Hand wash. Imported.,259.85,181.28,closeouts,jcpenney|for the home|kitchen & dining|closeouts,,http://www.jcpenney.com/old-dutch-international-rectangular-stainless-steel-food-pan/prod.jump?ppId=pp5002461419,"http://s7d2.scene7.com/is/image/JCPenney/DP0213201317024562M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",OLD DUTCH,,
c963d07b4a2d4366d6e177c339ef8f54,pp5004891136,Carter's® Long-Sleeve Peplum Top and Leggings Set - Girls 2t-5t,"With plenty of color, bold prints and touch of sparkle, this 2-piece Carter's set adds a pop of cheer to her warm-weather wardrobe. includes peplum top and leggings top: long sleeves, polka dots, sparkle heart embroidery, back button placket; cotton leggings: elastic waist, neon floral print; cotton/elastane washable imported",,14.49,add your items,jcpenney|Gift Registry|baby|add your items,,http://www.jcpenney.com/carters-long-sleeve-peplum-top-and-leggings-set-girls-2t-5t/prod.jump?ppId=pp5004891136,"http://s7d2.scene7.com/is/image/JCPenney/DP1117201417010341M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",Carter's,,
7d63c9df930c743740087eaf59267ded,pp5005260021,Xersion™ Fleece Pullover Hoodie - Boys 8-20,"Add a layer he’ll love to his wardrobe with this pullover hoodie, featuring soft fleece and a kangaroo pocket to keep him cozy. mesh-lined hoodie long sleeves kangaroo pocket polyester washable imported  ",,16.24,boys,jcpenney|shops|activewear|boys,4.7 out of 5,http://www.jcpenney.com/xersion-fleece-pullover-hoodie-boys-8-20/prod.jump?ppId=pp5005260021,"http://s7d2.scene7.com/is/image/JCPenney/DP0403201517013935M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",Xersion,3,"{""review""=>[{""review_1""=>""This hoodie is great because it's not super thick and heavy but it does keep my boys warm. I ordered two of them and the boys loved them.""}, {""review_2""=>""made with good material. and the price is good too.""}, {""review_3""=>""nice color, very comfortable true to size fit. great for fall weather and in school functions""}]}"
1e424e866106013f20cf82e8c1e3edf3,pp5005200182,Arizona Tribal Print Bralette Swim Top - Juniors,"Take on the tribal trend in our cute bralette swim top, perfect for your day in the sun. removable cups back hook closure partially lined polyester/elastic hand wash, dry flat imported",,13.28,women's clothing,jcpenney|shops|women's clothing,4 out of 5,http://www.jcpenney.com/arizona-tribal-print-bralette-swim-top-juniors/prod.jump?ppId=pp5005200182,"http://s7d2.scene7.com/is/image/JCPenney/DP0318201517012859M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2| http://s7d2.scene7.com/is/image/JCPenney/DP0318201517012862M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",ARIZONA,1,"{""review""=>[{""review_1""=>""purchased and XL and I wear a 38 D bra size.""}, {""review_2""=>""Overall I love this swimsuit top but the over-head strap, which is not adjustable, is a bit too tight. had to keep pulling it down.""}]}"
c9fbf7e0611768570d9ac2ae3c560072,pp5005500072,Mossy Oak® 3-pk. Vertical Stripe Crew Socks,"These vertical-striped, moisture-wicking crew socks are ideal for hunters, outdoorsmen or anyone who desires functional comfort and authentic Mossy Oak styling. package of 3 moisture wicking comfort toe seam cushioned foot bottom arch support polyester/cotton/spandex washable imported sock size 10-13 fits shoe sizes 9-12½",15.09,12.07,mossy oak,jcpenney|mossy oak,,http://www.jcpenney.com/mossy-oak-3-pk-vertical-stripe-crew-socks/prod.jump?ppId=pp5005500072,"http://s7d2.scene7.com/is/image/JCPenney/DP0723201520325567C.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",Mossy Oak,,
0563348ce32c1a86bd897690ccb672d4,,Ruffle Power Bath Collection,,,6.95-31.32,closeouts,jcpenney|bed & bath|closeouts,4.5 out of 5,http://www.jcpenney.com/ruffle-power-bath-collection/prod.jump?ppId=ens6003770006,,Asstd National Brand,10,"{""review""=>[{""review_1""=>""I had to return this item, it was very small and did not have plastic backing that you would expect for a bathroom rug. It was also thin. Lost my shipping and handling paid when I returned this item. Very disappointing.""}, {""review_2""=>""Love! Love this product! It was above and beyond expectation in color, quality, and design. Bought for my daughter's bathroom, and it has come together very nicely with the other pink and purple items in the room. The only pieces I did not get were the trash can and the floor mat, and I intend to purchase soon.""}, {""review_3""=>""Love! Love this product! It was above and beyond expectation in color, quality, and design. Bought for my daughter's bathroom, and it has come together very nicely with the other pink and purple items in the room. The only pieces I did not get were the trash can and the floor mat, and I intend to purchase soon.""}, {""review_4""=>""Love! Love this product! It was above and beyond expectation in color, quality, and design. Bought for my daughter's bathroom, and it has come together very nicely with the other pink and purple items in the room. The only pieces I did not get were the trash can and the floor mat, and I intend to purchase soon.""}, {""review_5""=>""Love! Love this product! It was above and beyond expectation in color, quality, and design. Bought for my daughter's bathroom, and it has come together very nicely with the other pink and purple items in the room. The only pieces I did not get were the trash can and the floor mat, and I intend to purchase soon.""}, {""review_6""=>""I was very disappointed with this purchase. It was not what I expected. I found it to be flimsy and not what I really wanted.""}, {""review_7""=>""Matches the bathroom set. Heavy glass - very nice.""}, {""review_8""=>""I bought 3 rugs for a narrow bathroom. I also purchased the shower curtain and accessories. Perfect for a girl under 12 yrs.""}]}"
c828599347a3401e918788524e5ab300,pp5005860367,KitchenAid® Digital Oven KCO275,"Enjoy gourmet full-size oven performance on your kitchen counter with this digital countertop oven. It features nine pre-programmed functions for exceptional cooking results, including asado roast that adjusts temperature for superior roasting performance and pizza to deliver optimal crisping of crust. 9 pre-programmed functions: bake, pizza, asado roast, toast, broil, cookie, bagel, keep warm and reheat keep cooked food warm or toast up to six slices of bread at once adjustable rack Includes: 12"" nonstick multipurpose pan 12"" broiling rack cooling rack nonstick drip tray Stainless steel/metal. Measures 18x6x16.1x12.1""H. Removable parts are dishwasher safe; wipe  housing clean. Imported. ",545.47,324.95,view all cook & dine,jcpenney|for the home|college life|view all cook & dine,4.7 out of 5,http://www.jcpenney.com/kitchenaid-digital-oven-kco275/prod.jump?ppId=pp5005860367,"http://s7d2.scene7.com/is/image/JCPenney/DP0817201517022436M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2| http://s7d2.scene7.com/is/image/JCPenney/DP0817201517022422M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",Kitchen Aid,18,"{""review""=>[{""review_1""=>""I have had this for months and it is the most complemented item I have ever owned. I use it everyday, love the blue color and love to look at it every time I go into the kitchen. I now base all my new purchases around this toaster oven. I have found guest gathered around it talking like it is a rare item. I have broiled steak, made toast and pizza in it many times. You will not be disappointed in this. I have a \""Retro\"" kitchen now.""}, {""review_2""=>""We bought this oven after researching all others. It meets our needs and expectations. So far, we are very pleased with its performance. Looks great too.""}, {""review_3""=>""Love it.""}, {""review_4""=>""I wanted something to help me cook (I hate to cook, can't afford to eat out everyday and microwave bites.) faster and more efficiently and this little oven is can do machine. The cabinets above the unit do not get hot, just a little warm even after the unit being on for several hours. Oh, and the unit is BIG. But I like it and frankly it looks nice on the counter. Clean up is a snap because everything fits in the dishwasher. If there is anything to complain about is the finish. I chose the black front and from a across the kitchen it looks fine but up close the finish has blotches in it, like water marks on a auto paint job. Being a mechanical engineer this kind of thing does not really bug me but still after spending the money spent the finish SHOULD be better. Overall I believe you can not go wrong purchasing this unit.""}, {""review_5""=>""This oven is so nice, it looks so cool in my kitchen. Loved the aqua blue color but then I would have to change out my whole kitchen so I stayed with white :D I have had nothing but compliments. I used to have a smaller toaster oven but I could not fit much in it and usually had to cut everything smaller. Now, we baked a whole degornio (?) pizza in it and it fit very nicely. I love all the settings to chose from for auto times and then the choice for how toasted/baked I desire is very nice. I have been nothing but smiling since this arrived and we set it up in the kitchen. Yes it takes up space because it is a nice size but it is so worth it! Another thing is I love how easy it is to clean out the crumbs with the slide out tray! Thanks Kitchenaid... BRAVO!""}, {""review_6""=>""I love this countertop oven and would have given 5 Stars if the words on the display were easier to read. The print is way too small and the color makes it impossible to read unless you have a magnifier and extra light. I was really disappointed with this fact and had read it in a review but thought it wouldn't apply to me. I would have purchased it anyway but hopefully KitchenAid will improve this on future appliances.""}, {""review_7""=>""This toaster oven replaces a Cuisinart toaster oven that started turning on at random times by itself. I never thought I would replace it with anything other than a Cuisinart. I am so glad I got the Kitchenaid instead. It looks so nice on my counter, and it is so easy to use. I've made toast and baked casseroles in it and everything turned out perfect. I love the \""frozen\"" button. It takes all the guesswork out of toasting frozen bread. I gave this toaster oven 5 stars only because the choices didn't go up to 10. I absolutely love it and look forward to getting other Kitchenaid products to match the pretty yellow color.""}, {""review_8""=>""This wonderful little appliance is something I should have purchased years ago. I live in a tiny apartment with no stove or oven so this KitchenAid Convection Oven really fits my place. I paid extra for the purple faceplate, but was pleased with the color when the oven arrived. So far, I've cooked Cornish game hens, pork roasts, pork chops, onion rings, breaded mushrooms, seafood, pizzas, brownies, and blueberry bread, all with excellent results. My only gripe ( and it is a minor one) is that the time/temperature dial sometimes feels a bit spongy and the feedback is less than reassuring for such a well regarded appliance manufacturer. I suspect this is not the norm for this particular appliance and that my experience is uncommon. Overall, I'm very pleased with this little oven and would recommend it without hesitation.""}]}"
